Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:69eEpDzuj4U6U4XlLFadPn,"There's a New Day Coming","There's a New Day Coming / Tommy Don't","Menahan Street Band;Saundra Williams",2019-11-22,143120,49,false,11164375455,2026-03-23T19:18:36Z,"retrosoul,lo-fi indie","Daptone Records",0.382,0.507,2,-8.179,1,0.0324,0.787,0.0124,0.235,0.494,135.783,4
spotify:track:5exiWZkZho6AvCGkabEMeA,"Pourquoi pas","Miel de Montagne","Miel De Montagne",2019-04-05,192743,54,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop,franse pop,franse house","Pain Surprises & Délicieuse Records",0.796,0.597,0,-11.785,1,0.044,0.142,0.743,0.0947,0.488,107.007,5
spotify:track:7IwPrc0AZV9uMSPitvJMxx,"Shameful Game","The Celestial Suite","Pale Jay",2021-10-22,185000,64,false,11164375455,2026-03-23T19:18:36Z,"retrosoul","PLYGRND",0.656,0.567,0,-7.23,0,0.0285,0.194,0.844,0.148,0.653,143.867,4
spotify:track:2M6H4fqf5olMjqzwwBzkEf,"Esperar pra Ver","Mr Bongo Record Club, Vol. 1","Evinha",2016-09-16,127773,0,false,11164375455,2026-03-23T19:18:36Z,"mpb,bossanova,braziliaanse jazz","Mr Bongo",0.71,0.692,1,-6.414,0,0.0298,0.403,0,0.117,0.895,97.595,4
spotify:track:5UEZzRsrB4FKw1SIMoMD2y,"The Sun","Born a Loser","Myd",2021-04-30,207373,60,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop,franse house","Ed Banger Records",0.773,0.586,5,-7.623,0,0.0311,0.752,0.762,0.0941,0.729,126.014,4
spotify:track:1U3UL6FsYc2mcAQwWyYrn2,"Permis b bébé","Miel de Montagne","Miel De Montagne",2019-04-05,189776,49,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop,franse pop,franse house","Pain Surprises & Délicieuse Records",0.922,0.521,10,-8.868,0,0.04,0.12,0.589,0.0638,0.463,118.002,4
spotify:track:3Bb6SjhcywQ4euKYT2jxmp,"Nabi feat. OHHYUK","Nabi feat. OHHYUK","Peggy Gou;OHHYUK",2021-06-07,232914,0,false,11164375455,2026-03-23T19:18:36Z,"k-ballad","Gudu Records",0.581,0.776,1,-11.716,1,0.0509,0.000625,0.358,0.0849,0.736,196.011,4
spotify:track:6ZHKeoIOkvmYUIfxHLtE2Z,"Siesta Freestyle","Dancy Party","Lewis OfMan;Alicia te quiero",2021-03-12,194160,80,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop","Profil de Face",0.689,0.86,9,-5.159,1,0.0278,0.0726,0.00017,0.0454,0.615,100.058,4
spotify:track:2h8lx20jX8V80ZjRD3rt5G,"Je pense à toi","Je pense à toi","Lewis OfMan",2018-06-01,260443,49,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop","Profil de Face",0.617,0.738,7,-8.604,1,0.0386,0.00673,0.0242,0.105,0.147,109.978,4
spotify:track:0eXIlXgGQTD6hezaxdl3wO,"J'y peux rien","Miel de Montagne","Miel De Montagne",2019-04-05,181803,52,false,11164375455,2026-03-23T19:18:36Z,"franse indiepop,franse pop,franse house","Pain Surprises & Délicieuse Records",0.806,0.458,8,-11.019,0,0.0382,0.129,0.322,0.0998,0.21,114.019,4
spotify:track:3qNtGvCC1tgeZFK9ClBz4k,"Napule Canta E More","Napoli Segreta","Donatella Viggiano",2018-07-02,174349,45,false,11164375455,2026-03-23T19:18:36Z,"italo disco","Early Sounds Recordings",0.6,0.781,7,-8.399,0,0.109,0.429,0.000188,0.22,0.847,106.295,4
spotify:track:024nqC9O76nvAuIWtQGdQy,"Memory Box","Bismillah","Peter Cat Recording Co.",2019-06-07,483840,1,false,11164375455,2026-03-23T19:18:36Z,"indiase indie","Panache",0.609,0.415,7,-11.986,1,0.0435,0.227,0.0672,0.136,0.442,127.972,4
spotify:track:5Z8A2y3IxNvkRzEMxWu01u,"Ti voglio","Io Fuori","Ornella Vanoni",1977-01-01,349462,57,false,11164375455,2026-03-23T19:18:36Z,"italiaanse singer-songwriter,italo disco","NAR International",0.632,0.727,7,-7.341,0,0.05,0.0263,0.000114,0.32,0.824,118.253,4
spotify:track:4iVpZVKaPUnMhEagBOIIuI,"Tudo Que Voce Podia Ser","Quarteto Em Cy","Quarteto Em Cy",1972-03-01,161106,53,false,11164375455,2026-03-23T19:18:36Z,"bossanova,mpb,braziliaanse jazz,samba","Universal Music Ltda.",0.533,0.65,4,-8.53,1,0.0662,0.569,0.000222,0.67,0.455,102.814,4
spotify:track:1yGT0xQgQrX28HGdDxAljo,"Estrelar","Mr. Bongo Record Club, Vol. 3 (Compiled by Mr. Bongo)","Os Flippers",2019-05-31,121298,36,false,11164375455,2026-03-23T19:18:36Z,"italo disco","Mr Bongo",0.855,0.371,10,-9.031,0,0.0569,0.619,0.00969,0.0727,0.747,110.169,4
spotify:track:6yOSX613mf0t3b6kTiYSIO,"Sabato Italiano","Sabato italiano","I Coccodrilli;Whodamanny;Milord",2021-08-06,273240,49,false,11164375455,2026-03-23T19:18:36Z,"italo disco","Futuribile",0.737,0.478,8,-10.435,0,0.0289,0.0113,0.00728,0.0591,0.895,103.85,4
spotify:track:5hw2cga05AybWX0NeQ6tKU,"L'uomo invisible","Invisible Escape","Fuga Ronto",2017-02-03,416960,36,false,11164375455,2026-03-23T19:18:36Z,"","Phantom Island",0.766,0.671,0,-6.223,1,0.0357,0.218,0.435,0.0454,0.868,101.995,4
spotify:track:4u307txePIagFC4K67AdBA,"Easy Lovers","Camille 2000 (Original Motion Picture Soundtrack)","Piero Piccioni",1998-01-11,225573,63,false,11164375455,2026-03-23T19:18:36Z,"","Camille 3000",0.344,0.333,0,-13.945,0,0.0294,0.9,0.422,0.118,0.175,70.225,4
spotify:track:5sDWiCiQQMPsb8zos3aMRF,"The Path - Sorito Edit","Concept Neuf","Concept Neuf",1979-08-24,260880,37,false,11164375455,2026-03-23T19:18:36Z,"","Altra Moda Music",0.802,0.649,4,-12.795,0,0.0462,0.05,0.769,0.113,0.822,118.984,4
spotify:track:0xLRcC54BxwGkDw09zJqrS,"Paulette","Objectif perfection","Balla Et Ses Balladins",1980-01-01,462000,48,false,11164375455,2026-03-23T19:18:36Z,"highlife","Syliphone / Syllart Records",0.785,0.437,4,-14.317,0,0.0403,0.656,0.00413,0.132,0.92,132.448,4
spotify:track:6IAuH3hgTRpUUdmOGubXGS,"Can I Call You Rose?","Thee Sacred Souls","Thee Sacred Souls",2022-08-26,190546,76,false,11164375455,2026-03-23T19:18:36Z,"retrosoul","Penrose / Daptone Records",0.302,0.4,0,-8.212,0,0.0364,0.719,0.000621,0.172,0.421,180.852,3
spotify:track:1XjFyPzU5z3zbYJQETYGiZ,"Balança Pema","Samba Esquema Novo","Jorge Ben Jor",1963-01-01,86760,49,false,11164375455,2026-03-23T19:18:36Z,"mpb,bossanova,samba,braziliaanse jazz","Universal Music Ltda.",0.615,0.319,4,-9.178,0,0.0376,0.639,0,0.142,0.828,90.998,4
spotify:track:4Ib4xObed82DTgutXnIiKT,"Peter Pan's Syndrome","Football Club","DJ Rodriguez",2019-01-30,323613,36,false,11164375455,2026-03-23T19:18:36Z,"acid jazz,nu jazz","Irma La Douce",0.547,0.847,7,-12.218,1,0.0455,0.00424,0.787,0.449,0.796,202.05,4
spotify:track:4mNU7ddD6fRyjMRBOOfj28,"Alegria","The Original Recordings","Elia y Elizabeth",1973-04-15,243240,47,false,11164375455,2026-03-23T19:18:36Z,"","Codiscos",0.563,0.552,2,-12.654,1,0.0881,0.419,0.00000398,0.0427,0.93,102.542,4
spotify:track:5A73Nnju5DCi8EV6wPvI5H,"Lait de coco - Dub","French Disco Boogie Sounds, Vol. 3","Maya",2018-02-09,235647,0,false,11164375455,2026-03-23T19:18:36Z,"","Favorite",0.788,0.508,7,-10.847,0,0.0448,0.536,0.171,0.195,0.575,109.484,4
spotify:track:6mTfOxORhYlpnTvm7VrL6b,"Chove Chuva","Samba Esquema Novo","Jorge Ben Jor",1963-01-01,184093,65,false,11164375455,2026-03-23T19:18:36Z,"mpb,bossanova,samba,braziliaanse jazz","Universal Music Ltda.",0.729,0.401,10,-9.458,1,0.0418,0.644,0,0.0757,0.549,134.704,4
spotify:track:6MCaOLDl0epJPRN76H5S4N,"Oba, Lá Vem Ela","Força Bruta","Jorge Ben Jor;Trio Mocoto",1970-01-12,252506,64,false,11164375455,2026-03-23T19:18:36Z,"mpb,bossanova,samba,braziliaanse jazz","Universal Music Ltda.",0.503,0.622,0,-6.89,1,0.0452,0.64,0.000212,0.575,0.522,97.704,4
spotify:track:3LIy6dd3MYDjtS2AuIWB9h,"Move on Up","Darker Than Blue","Devon Russell",2019-07-14,235706,34,false,11164375455,2026-03-23T19:18:36Z,"rocksteady,roots reggae,lovers rock,reggae,souljazz","P.E.R Music",0.72,0.638,11,-12.875,0,0.0627,0.698,0.000159,0.312,0.966,147.836,4
spotify:track:5g2sPpVq3hdk9ZuMfABrts,"Be Thankful for What You've Got - David Todd Remix (Radio Edit)","Be Thankful for What You Got","William DeVaughn",1980-01-01,221733,12,false,11164375455,2026-03-23T19:18:36Z,"classic soul,philly soul","UNIDISC MUSIC INC.",0.778,0.481,6,-13.136,0,0.0565,0.00345,0.0102,0.105,0.879,107.183,4
spotify:track:2eugKq2QsQ3TRJ4JgbdpzC,"Ddoje Facce","Nuova Napoli","Nu Genea",2018-05-01,261926,52,false,11164375455,2026-03-23T19:18:36Z,"italo disco","NG Records",0.9,0.455,3,-8.395,0,0.0877,0.231,0.264,0.0538,0.927,104.631,4
spotify:track:17tJb1wHHddKSf0tBl3bcn,"Curiosità","Lavoro e tempo libero","Giuliano Sorgini",1980-10-24,139493,40,false,11164375455,2026-03-23T19:18:36Z,"","Sonor Music Editions",0.685,0.686,10,-10.965,0,0.0926,0.605,0.82,0.0885,0.71,93.456,4
spotify:track:6lt4fl1lXAEbCI7bUA56qG,"Chorar Na Beira Do Mar","Pensando Baixo","Pedro Mizutani;Skinshape",2024-05-31,128026,57,false,11164375455,2026-03-23T19:18:36Z,"jazz house,bossanova","Nice Guys",0.56,0.258,0,-13.447,0,0.0437,0.835,0.000178,0.107,0.381,153.619,4
spotify:track:4MYW1nmS6luqgtHcqHqHYA,"Last Night","Intimate Fonk","Dabeull;Jordan Lee",2019-06-18,207065,59,false,11164375455,2026-03-23T19:18:36Z,"funk,nu disco","Dabeull Records",0.773,0.637,1,-7.397,1,0.0824,0.049,0.841,0.0435,0.748,80.022,4
spotify:track:0JSDjKJ1VJwmRwW35I3OYH,"Danse Cette Zik","Danse Cette Zik","Parbleu",2020-08-01,259193,44,false,11164375455,2026-03-23T19:18:36Z,"italo disco","Periodica Records",0.763,0.751,7,-11.201,0,0.0504,0.137,0.482,0.0931,0.966,124.036,4
spotify:track:4ApvuCjlZNe3RoIFoBX29y,"Zum-Zum","Cantiga De Longe","Edu Lobo",1970-04-07,170666,54,false,11164375455,2026-03-23T19:18:36Z,"bossanova,braziliaanse jazz,mpb","Universal Music Ltda.",0.58,0.233,9,-18.373,0,0.0487,0.862,0.305,0.18,0.757,97.532,4
spotify:track:4uMrEMndAM7oNEk4sR3rhU,"Welcome My Love","Only You","Steve Monite",2022-04-22,373670,40,false,11164375455,2026-03-23T19:18:36Z,"","Soundway Records Ltd",0.803,0.556,7,-10.498,0,0.0388,0.0875,0.714,0.0406,0.598,111.056,4
spotify:track:1B07caalifihHMrWSYWqNK,"Berimbau","Rio / Bodianova","Bodikhuu",2019-03-05,113430,43,true,11164375455,2026-03-23T19:18:36Z,"","Farsi Records",0.736,0.832,10,-6.612,0,0.171,0.235,0.027,0.115,0.6,90.308,4
spotify:track:4v98K9xJgIBiZ0IaMVI8YY,"Afro Funk","Togetherness Is Always a Good Venture (Tambourine Party, Vol. 2)","Super Elcados",1976-07-06,258348,34,false,11164375455,2026-03-23T19:18:36Z,"afrobeat","Mr Bongo",0.598,0.644,1,-15.095,1,0.095,0.017,0.875,0.12,0.709,100.729,4
spotify:track:3dEmt1TKHNQkWegoaNalNx,"Too Late","Black Sugar","Black Sugar",2015-07-08,181720,15,false,11164375455,2026-03-23T19:18:36Z,"","Disvensac",0.512,0.7,6,-7.38,0,0.0459,0.16,0.00499,0.143,0.77,143.492,4
spotify:track:2GXA1T0GBh3pXZMTA50OhL,"Mama","Mama","David Walters",2019-06-28,223580,42,false,11164375455,2026-03-23T19:18:36Z,"","Heavenly Sweetness",0.815,0.558,0,-11.061,0,0.0434,0.599,0.0524,0.109,0.719,125.018,4
spotify:track:5lvKr1Tlivc0synzzGHjZ3,"Kryé Mwen","Soleil Kréyol","David Walters",2020-01-31,301653,49,false,11164375455,2026-03-23T19:18:36Z,"","Heavenly Sweetness",0.937,0.574,10,-10.38,1,0.111,0.173,0.00179,0.0855,0.915,113.006,4
